,date,emd_nm_2term,emd_nm,clustered,em_g_interpolated,month1,month2,month3,month4,month5,month6,month7,month8,month9,month10,month11,month12,area_km2,Deri_resd_density,sexratio,pop_perhouse,house_cnt,corona_updown_ratio,corona_infec,vac_1st,vac_2nd,mon,tue,wed,tru,fri,sat,sun,day_cnt,em_cnt,pay_amt,resd_pop_cnt내국인남성제주,resd_pop_cnt내국인여성제주,visit_pop_cnt내국인남성그외,visit_pop_cnt내국인남성제주,visit_pop_cnt내국인여성그외,visit_pop_cnt내국인여성제주,work_pop_cnt내국인남성그외,work_pop_cnt내국인남성제주,work_pop_cnt내국인여성그외,work_pop_cnt내국인여성제주,resd_pop_cnt장기해외제주,visit_pop_cnt장기해외그외,visit_pop_cnt장기해외제주,work_pop_cnt장기해외그외,work_pop_cnt장기해외제주,visit_pop_cnt단기해외,foreign_pop남성,foreign_pop여성,resid_reg_pop남성,resid_reg_pop여성,total_pop남성,total_pop여성,use_amt간식,use_amt농축수산물,use_amt마트/슈퍼마켓,use_amt배달,use_amt식품,use_amt아시아음식,use_amt양식,use_amt주점및주류판매,use_amt패스트푸드,use_amt한식,min_temp,max_temp,mean_hum,mean_prec,resd_pop,visit_pop,work_pop,resd_per_visit,use_amt,resd_pop_cnt내국인제주,visit_pop_cnt내국인그외,visit_pop_cnt내국인제주,work_pop_cnt내국인그외,work_pop_cnt내국인제주,foreign_pop,resid_reg_pop,total_pop,foreign_pop_gender_ratio,total_pop_gender_ratio,resd_pop_cnt_gender_ratio,visit_pop_cnt_gender_ratio,work_pop_cnt_gender_ratio,resd_pop_cnt기타,resd_pop_cnt아메리카,resd_pop_cnt장기_아시아,resd_pop_cnt장기_아프리카,resd_pop_cnt장기_오세아니아,resd_pop_cnt_장기_유럽,resd_pop_cnt_장기_중국,visit_pop_cnt_장기_기타,visit_pop_cnt_장기_아메리카,visit_pop_cnt_장기_아시아,visit_pop_cnt_장기_아프리카,visit_pop_cnt_장기_오세아니아,visit_pop_cnt_장기_유럽,visit_pop_cnt_장기_중국,work_pop_cnt_장기_기타,work_pop_cnt_장기_아메리카,work_pop_cnt_장기_아시아,work_pop_cnt_장기_아프리카,work_pop_cnt_장기_오세아니아,work_pop_cnt_장기_유럽,work_pop_cnt_장기_중국,visit_pop_cnt_단기_기타,visit_pop_cnt_단기_아메리카,visit_pop_cnt_단기_아시아,visit_pop_cnt_단기_중국,개별여행,패키지,친지방문,codiv_trend,em_area_cd
1273,2019-04-01,일도1동16,일도1동,1,19501890.63,0,1,0,0,0,0,0,0,0,0,0,0,0.33,2485981.835,1.819852941,1632,110.9397944,0,0,0,0,4,4,4,4,4,4,4,28,5639,584788,389408.3074,430965.6983,208092.8871,696505.6526,219524.8346,790590.1927,10780.8838,71097.8252,8190.5561,98548.9114,10344.0274,13440.8332,49387.6504,0,5618.8514,23961.7774,55,42,1511,1362,1566,1404,15768503,77211658,202388089,9923094,131023957,31125640,11361714,3130169,18388724,221558071,1,18,67.52292471,0.923402256,830718.0331,2001503.828,194237.0279,0.415046937,721879619,820374.0057,427617.7217,1487095.845,18971.4399,169646.7366,97,2873,2970,1.30952381,1.115384615,0.903571465,0.895540127,0.767089352,1085.962,0,5585.7014,0,0,0,3672.364,1115.966,1562.8907,33856.645,0,281.3447,837.8039,25173.8333,0,0,2992.4322,0,0,0,2626.4192,2412.7607,314.7862,4812.392,16421.8385,704981,94809,42665,0,10
1274,2019-05-01,일도1동17,일도1동,1,20543450,0,0,1,0,0,0,0,0,0,0,0,0,0.33,2654326.04,1.819742489,1631,109.6420745,0,0,0,0,4,4,4,4,5,5,5,31,6006,605293,415632.5361,460295.057,190850.4184,692180.9613,191175.6758,806889.9322,19833.1118,70758.3881,9428.5563,102813.399,7060.7041,12602.537,44371.0189,29.2451,5597.642,22009.4733,57,41,1501,1369,1558,1410,18059210,50928191,230996603,14283048,173210162,31292325,10877196,4022325,19615666,281751523,4,21,60.82061901,1.526315789,882988.2972,1960080.017,208460.3423,0.450485842,835036249,875927.5931,382026.0942,1499070.894,29261.6681,173571.7871,98,2870,2968,1.390243902,1.104964539,0.902969801,0.884742819,0.807109068,955.449,0,1550.9496,0,0,0,4554.3055,764.491,1135.8108,34840.6538,0,130.5757,1133.0607,18968.9639,0,611.577,2040.3565,0,0,0,2974.9536,2432.8166,477.1257,5434.9962,13664.5348,837709,35272,60751,0,10
1275,2019-06-01,일도1동18,일도1동,1,20742350,0,0,0,1,0,0,0,0,0,0,0,0,0.33,2562549.55,1.814540974,1623,110.1032448,0,0,0,0,5,5,4,4,4,4,4,30,6067,606201,396372.131,449269.2204,177018.7974,674291.3795,188686.4283,783420.9245,8789.1228,68373.8334,8792.8209,98432.995,6786.6883,17353.874,47845.3137,0,3680.3877,26107.1323,53,43,1493,1356,1546,1399,17246978,90265927,216861022,11500074,196566590,32201598,10929425,3453684,19078258,280390926,6,23,69.11148649,1.241666667,852428.0397,1914723.85,188069.1598,0.445196335,878494482,845641.3514,365705.2257,1457712.304,17581.9437,166806.8284,96,2849,2945,1.23255814,1.105075054,0.882259708,0.875736794,0.719630395,1031.8469,0,1820.9007,0,0,0,3933.9407,607.002,1414.4112,38176.8073,0,173.2499,1598.4341,23229.2832,0,753.2542,1041.7318,0,0,0,1885.4017,4696.3425,1421.0644,5398.3165,14591.4089,908639,75338,68145,0,10
1276,2019-07-01,일도1동19,일도1동,1,21474250,0,0,0,0,1,0,0,0,0,0,0,0,0.33,2553171.704,1.813003096,1615,110.5576208,0,0,0,0,4,4,5,5,5,4,4,31,6725,614620,370523.0239,472023.6385,179709.0581,713169.892,175766.061,859895.3718,8732.7935,74017.3579,7769.2073,97268.8907,14136.5534,17913.7034,42789.0672,0,4561.7291,28150.981,55,41,1487,1345,1542,1386,17213966,86646599,208223716,15498941,176464927,34100064,12461533,2565120,16135206,313816281,12,32,60.08609416,1.20713073,856683.2158,2017394.135,192349.9785,0.424648412,883126353,842546.6624,355475.1191,1573065.264,16502.0008,171286.2486,96,2832,2928,1.341463415,1.112554113,0.784967094,0.862134016,0.787810832,1108.0747,0,5467.5112,0,0,0,7560.9675,1014.589,1427.1598,33903.7305,0,232.5674,706.3404,23418.3835,0,398.7802,2174.9604,0,0,454.2356,1533.7529,4299.5646,443.0915,7576.5499,15831.775,884364,145535,30678,0,10
1277,2019-08-01,일도1동20,일도1동,1,20834500,0,0,0,0,0,1,0,0,0,0,0,0,0.33,2507747.805,1.800370828,1618,110.6955871,0,0,0,0,4,4,4,4,4,5,5,30,6946,620555,366933.3545,460623.4212,184667.7262,661224.328,182496.3494,791787.3271,7515.6628,73168.3349,7433.9109,103184.3693,13072.75,20506.91,56306.5687,198.5073,3351.0757,25072.6874,56,40,1480,1337,1536,1377,17801939,58355428,210936030,14237000,162386830,32315001,11231468,4632747,20914695,258242858,18,29,77.75225225,1.727192982,840629.5257,1922061.897,194851.8609,0.437358197,791053996,827556.7757,367164.0756,1453011.655,14949.5737,176352.7042,96,2817,2913,1.4,1.11546841,0.7966016,0.868219467,0.729391178,1265.7052,0,5823.9221,0,0,0,5983.1227,1344.4352,1434.1938,45890.8709,0,148.8991,1840.1724,26154.9073,0,189.1137,1586.9124,0,0,8.9209,1764.636,2627.462,517.0584,6445.104,15483.063,914476,47857,75809,0,10
1278,2019-09-01,일도1동21,일도1동,1,19878617.36,0,0,0,0,0,0,1,0,0,0,0,0,0.33,2694514.825,1.797146402,1612,110.6686702,0,0,0,0,5,5,5,4,4,4,4,31,7801,642259,385533.4268,503656.4655,227728.3764,698112.1499,235971.5378,826801.2733,8742.788,74932.6948,1863.718,101740.0835,8119.1141,30370.6401,52435.1799,1340.5491,7663.3673,26276.6351,52,41,1473,1331,1525,1372,17507149,120748532,227960999,13883375,180534680,27663900,13289570,3296135,15670857,285959230,20,33,81.12031386,2.959252971,897309.0064,2097695.793,196283.2007,0.427759358,906514427,889189.8923,463699.9142,1524913.423,10606.506,176672.7783,93,2804,2897,1.268292683,1.111516035,0.765469031,0.871155638,0.80764877,1611.132,0,2407.0131,0,0,0,4100.969,1230.4964,3168.7354,51096.9162,0,275.6277,2224.5728,24809.4715,0,0,7038.3827,0,0,0,1965.5337,2500.1948,594.1655,4213.005,18969.2698,924637,32648,76775,0,10
1279,2019-10-01,일도1동22,일도1동,1,19784150,0,0,0,0,0,0,0,1,0,0,0,0,0.33,2688114.426,1.795611285,1595,110.4704097,0,0,0,0,4,4,4,5,5,5,4,31,7466,623113,387440.0727,499637.6879,222199.3942,731012.0479,224968.6329,842385.3691,11019.1849,71497.9343,6547.9686,106623.4471,10106.7382,26615.3412,41630.2608,1739.3631,3157.0017,30703.431,51,39,1456,1318,1507,1357,16605605,68046576,203337110,17472910,161556691,29989608,12399732,6466680,18990788,256755785,22,34,78.94180471,3.846349745,897184.4988,2119514.477,200584.8997,0.423297179,791621485,887077.7606,447168.0271,1573397.417,17567.1535,178121.3814,90,2774,2864,1.307692308,1.110537951,0.775442049,0.89306026,0.729133931,1505.6372,0,6438.6456,0,0,0,2162.4554,1638.4672,2182.6655,38249.2888,4.0389,167.3451,1896.4847,24107.3118,0,410.9943,2788.1467,0,0,0,1697.2238,3273.9311,769.9619,5861.3011,20798.2369,1109760,48440,16986,0,10
1280,2019-11-01,일도1동23,일도1동,1,19832500,0,0,0,0,0,0,0,0,1,0,0,0,0.33,2561735.145,1.75,1588,110.39,0,0,0,0,5,4,4,4,4,4,5,30,6892,561271,381348.6327,464023.9652,171804.9735,689040.2146,177059.0861,811141.4236,13246.2209,73211.9408,7074.4046,98365.5839,11062.4608,19428.4743,48831.1316,0,4390.2432,25700.9192,53,40,1456,1319,1509,1359,13937314,77908168,236796788,15326560,152801260,22781808,17567575,5217408,17305848,243711545,18,30,81.16328829,8.31622807,856435.0587,1943006.223,196288.3934,0.440778341,803354274,845372.5979,348864.0596,1500181.638,20320.6255,171577.5247,93,2775,2868,1.325,1.110375276,0.821829606,0.871124007,0.819975068,1340.0044,1842.5387,5628.1731,0,0,0,2251.7446,1182.0537,2553.1044,39442.1551,0,188.7408,822.2994,24071.2525,0,0,2998.0732,0,0,0,1392.17,2564.026,797.316,5859.9269,16479.6503,834467,57366,68554,0,10
1281,2019-12-01,일도1동24,일도1동,1,20720650,0,0,0,0,0,0,0,0,0,1,0,0,0.33,2618866.248,1.793299621,1582,110.0152905,0,0,0,0,4,5,5,5,4,4,4,31,6787,591813,388713.236,475512.6258,196280.6895,743021.7416,198248.4561,895309.4646,9435.6169,69650.0426,8866.4082,101399.0013,10170.5134,14255.1679,61679.1997,336.5261,2851.0424,31853.4412,48,42,1439,1308,1487,1350,15927249,80994732,212053767,24362695,174798012,25757040,11022936,4791450,20578908,257825196,12,27,70.66695728,1.685483871,874396.3752,2140648.161,192538.6375,0.408472719,828111985,864225.8618,394529.1456,1638331.206,18302.0251,171049.0439,90,2747,2837,1.142857143,1.101481481,0.81746144,0.858941637,0.717229999,1448.7189,2448.7351,3067.4914,0,0,0,3205.568,1400.9244,2715.9982,42870.9819,0,60.2,975.2409,27911.0222,0,0,1392.1667,0,0,0,1795.4018,3753.6924,1259.4965,7485.3011,19354.9512,1044280,89087,121053,0,10
1282,2020-01-01,일도1동25,일도1동,1,20954036.63,0,0,0,0,0,0,0,0,0,0,1,0,0.33,2627740.616,1.796685787,1569,109.2720307,0,0,0,0,4,4,4,4,5,5,4,30,6550,593334,378531.3692,488623.0342,213137.7404,823673.9713,216349.8323,962415.57,13028.3939,77205.379,5564.4621,98292.04,17371.755,18834.1168,55593.437,1281.3373,3063.2043,22190.8369,46,42,1426,1305,1472,1347,14756342,69606132,184494815,22839943,135216902,24109371,7591640,3243279,15188224,241641473,7,24,65.97184685,0.916666667,884526.1584,2312195.505,198434.8166,0.38254817,718688121,867154.4034,429487.5727,1786089.541,18592.856,175497.419,88,2731,2819,1.095238095,1.092798812,0.774689981,0.879574264,0.868831234,1444.2646,1176.5564,3532.7889,0,0,0,11218.1451,1429.5322,2604.5595,47455.375,0,139.8746,848.2035,21950.009,0,0,2057.3538,0,0,0,2287.1878,2505.7909,394.0559,5814.0273,13476.9628,1027256,74030,89593,0,10
1283,2020-02-01,일도1동26,일도1동,1,16871700,0,0,0,0,0,0,0,0,0,0,0,1,0.33,2965447.817,1.796035806,1564,109.377402,0,0,0,0,5,5,4,4,4,4,5,31,6293,620027,447412.192,531185.5876,256718.6604,820757.21,261873.5663,945384.4678,13000.2254,78924.5957,14940.7428,92815.4509,24954.4789,22258.4432,56223.1259,402.541,2828.2729,22892.3265,43,42,1423,1301,1466,1343,17667132,74074203,194985753,25921271,140211279,28393495,19886932,4315700,18035560,263650493,3,19,64.3722755,0.763582343,1003552.259,2386107.8,202911.8287,0.420581274,787141818,978597.7796,518592.2267,1766141.678,27940.9682,171740.0466,85,2724,2809,1.023809524,1.091586001,0.842289781,0.892498405,0.853081553,1621.0372,2293.5971,5632.4332,0,0,0,15407.4114,1836.3292,2489.9244,50499.8277,0,536.4165,637.6738,22481.3975,0,0,1248.1653,0,0,0,1982.6486,1863.5364,180.4562,5875.9212,14972.4127,1111007,8948,45471,0,10
1284,2020-03-01,일도1동27,일도1동,1,17045250,1,0,0,0,0,0,0,0,0,0,0,0,0.33,3011735.137,1.79,1556,109.7,0,0,0,0,4,4,5,5,5,4,4,31,6356,659634,455031.0156,538841.5797,286571.5191,761750.4361,288274.2412,880011.5005,16399.034,79275.4834,9209.1222,92784.0958,28292.6655,27780.8306,58405.8781,452.599,6563.7733,24215.2063,43,41,1413,1288,1456,1329,16345653,89033556,209500350,26742146,157765899,27812850,12148108,4267680,16401345,226836117,4,21,66.63396555,1.905732484,1022165.261,2327009.612,204684.1077,0.439261297,786853704,993872.5953,574845.7603,1641761.937,25608.1562,172059.5792,84,2701,2785,1.048780488,1.095560572,0.844461587,0.897316399,0.938047836,2498.7116,1654.6296,11970.5328,0,0,0,12168.7915,2121.3295,3315.3957,56393.6913,0,239.1404,677.3732,23439.7786,0,451.776,4594.6013,0,0,0,1969.995,1941.738,143.6289,4811.7299,17318.1095,1028221,21879,105958,0,10
1285,2020-04-01,일도1동28,일도1동,1,17098209.38,0,1,0,0,0,0,0,0,0,0,0,0,0.33,1895602.629,1.78,1542,110.31,3.3,2,0,0,4,4,4,4,4,5,4,29,5638,504740,274421.5901,351127.2776,95397.87,418070.8638,79956.0557,437719.3474,11144.3094,48382.2803,11699.1661,54748.4461,18350.7732,6004.2074,22612.7535,109.4415,2287.8246,2815.1215,42,39,1401,1270,1443,1309,14046349,37560947,145687568,26983445,119092055,21614670,7917056,5011380,13392622,187951105,1,21,66.54123952,1.244101633,643899.6409,1062576.219,128371.468,0.605979721,579257197,625548.8677,175353.9257,855790.2112,22843.4755,103130.7264,81,2671,2752,1.076923077,1.10236822,0.781544493,0.991873925,0.89584242,2084.7022,1315.7976,5810.7613,0,0,0,9139.5121,820.6885,727.3915,16005.0166,0,74.598,202.7134,10786.5529,0,152.4744,1191.9747,0,0,0,1052.817,164.725,9.207,1440.0144,1201.1751,581380,2274,70514,0.525,10
1286,2020-05-01,일도1동29,일도1동,1,18849200,0,0,1,0,0,0,0,0,0,0,0,0,0.33,3024552.373,1.78,1547,110.97,6.096059113,7,0,0,5,5,4,4,4,4,5,31,5899,509873,448165.329,549936.954,130629.704,675299.9682,106608.382,706657.1756,13236.0987,59546.7087,7450.4199,82650.2076,24657.0449,11010.6647,46062.8583,0,3810.0628,1116.5351,40,37,1405,1271,1445,1308,14710600,97331300,167675900,30328350,123941550,24322500,12939900,5663500,14247700,197721900,4,24,63.21054926,1.278013582,1022759.328,1677385.288,166693.4977,0.60973429,688883200,998102.283,237238.086,1381957.144,20686.5186,142196.9163,77,2676,2753,1.081081081,1.104740061,0.814939468,0.990979717,0.807794678,2575.6514,3512.5584,7788.7348,0,0,0,10780.1003,1678.0111,2238.3435,37495.3234,0,35.7124,660.593,14965.5396,0,350.1264,1296.1712,0,0,0,2163.7652,227.953,14.7312,232.7351,641.1158,468096,1135,56747,0.770833334,10
1287,2020-06-01,일도1동30,일도1동,1,18194950,0,0,0,1,0,0,0,0,0,0,0,0,0.33,2938154.812,1.77,1552,111.63,1.388888889,4,0,0,4,4,5,5,4,4,4,30,5680,488898,440204.1667,529386.9214,132008.4783,630798.5046,86693.3762,682992.4235,14136.7498,69057.1763,4934.6693,98595.3162,21638.5215,12096.8172,43000.4097,0,3463.2211,268.241,39,38,1411,1264,1450,1302,19620756,29474844,176016806,23625549,109168948,22924330,12516741,7098168,15335343,216026126,6,26,58.09234234,1.190789474,991229.6096,1587858.25,190187.1327,0.624255729,631807611,969591.0881,218701.8545,1313790.928,19071.4191,167652.4925,77,2675,2752,1.026315789,1.113671275,0.83153578,0.991062825,0.803573242,2205.6076,3512.5584,5740.9441,0,0,0,10179.4114,1436.2027,1847.5517,35074.4117,0,63.6217,1199.6367,15475.8024,0,231.5352,1687.9849,0,0,0,1543.701,11.6473,0,0,256.5937,533225,2474,67017,1,10
1288,2020-07-01,일도1동31,일도1동,1,19485950,0,0,0,0,1,0,0,0,0,0,0,0,0.33,3003600.079,1.77,1548,111.68,0.256410256,2,0,0,4,4,4,4,5,5,5,31,6393,563905,455869.2119,535318.8142,174127.9924,668465.4778,141334.8608,758810.4371,11768.7517,70761.8906,4154.9224,95882.3156,10663.5585,10648.1801,39722.7089,0,2300.6508,95.6033,41,38,1406,1259,1447,1297,19132051,88987247,193642123,26514513,177099980,32038474,14123733,4118660,19724958,262123429,13,27,72.16216216,1.612903226,1001851.585,1793205.26,184868.5311,0.5586932,837505168,991188.0261,315462.8532,1427275.915,15923.6741,166644.2062,79,2665,2744,1.078947368,1.115651503,0.851584513,0.936063847,0.82499921,768.5247,2952.0683,2670.5064,0,0,0,4272.4591,1687.0889,2278.0857,28583.2173,0,65.4812,710.908,17046.1079,0,0,693.9546,0,0,0,1606.6962,18.975,61.3149,13.2916,2.0218,750271,1887,55751,0.375,10
1289,2020-08-01,일도1동32,일도1동,1,17930600,0,0,0,0,0,1,0,0,0,0,0,0,0.33,2802633.18,1.76,1555,112.16,0.847222222,4,0,0,5,5,4,4,4,4,4,30,6109,544319,432514.7727,492354.1767,169173.0536,621804.71,152815.6581,708533.499,9017.3756,69096.1708,3998.806,85815.6548,9347.6701,22365.9508,41153.0843,0,3921.5201,150.4733,39,35,1411,1258,1450,1293,26368921,83838618,167328307,25589735,129862403,30965248,12566016,6285824,15132774,210666700,17,30,81.75112613,4.193859649,934216.6195,1715996.429,171849.5273,0.544416412,708604546,924868.9494,321988.7117,1330338.209,13016.1816,154911.8256,74,2669,2743,1.114285714,1.121423047,0.878462686,0.918300967,0.869721264,0,2603.001,2799.2787,0,0,0,3945.3904,1738.3686,2049.8134,37706.6662,0,98.8055,813.1625,21112.2189,0,0,1427.6599,0,0,0,2493.8602,0,13.9328,102.9825,33.558,846253,6118,87691,0.125,10
1290,2020-09-01,일도1동33,일도1동,1,17142050,0,0,0,0,0,0,1,0,0,0,0,0,0.33,2927618.596,1.76,1549,112.06,1.092588355,7,0,0,4,4,5,5,5,4,4,31,6972,582836,458641.4265,507472.7101,200937.7502,630985.2723,184360.4035,741263.6036,8330.3294,73476.7355,6311.2947,88087.2067,25812.2316,21742.2283,44067.2509,0,1847.7418,275.4671,41,37,1403,1252,1444,1289,15442458,67529662,200096505,25986689,139696727,25997684,7915663,3472398,18748659,226427175,20,33,84.83870968,4.73811545,991926.3682,1823631.976,178053.3081,0.543929028,731313620,966114.1366,385298.1537,1372248.876,14641.6241,161563.9422,78,2655,2733,1.108108108,1.120248254,0.903775548,0.898769928,0.866614021,0,1275.1485,12010.3583,0,0,0,12526.7248,1102.2599,2711.3861,43030.027,29.3263,46.5967,788.2738,18101.6094,0,0,402.2113,0,0,0,1445.5305,137.4794,38.8023,72.687,26.4984,968395,6825,109765,0.125,10
1291,2020-10-01,일도1동34,일도1동,1,17780350,0,0,0,0,0,0,0,1,0,0,0,0,0.33,2944394.06,1.77,1538,111.54,1.398468182,20,0,0,5,4,4,4,4,5,5,31,6910,536197,465358.0441,506291.9956,220899.3819,614205.5845,197337.582,705895.4592,12258.6691,74436.9273,5349.3211,89465.2656,25468.4321,17219.1311,32294.8066,137.1452,3145.5896,77.5934,43,36,1392,1248,1435,1284,15104908,113333002,195342680,29871833,179268935,26268977,14870714,6528025,16733410,303500950,24,36,76.64014821,5.84040747,997118.4718,1787929.539,184792.9179,0.557694501,900823434,971650.0397,418236.9639,1320101.044,17607.9902,163902.1929,79,2640,2719,1.194444444,1.117601246,0.919149519,0.924573093,0.914369818,0,2930.154,12220.795,0,0,0,10317.4831,904.1231,2387.7532,29221.8324,0,105.0732,824.87,16070.2858,0,247.0474,1602.594,0,0,0,1433.0934,0,46.8576,0,30.7358,1077542,26689,26589,0.433333334,10
1292,2020-11-01,일도1동35,일도1동,1,18145450,0,0,0,0,0,0,0,0,1,0,0,0,0.33,2775181.105,1.77,1533,110.96,0.918982743,13,0,0,4,5,5,4,4,4,4,30,6510,512673,446572.2087,469237.556,155367.4492,609305.4049,125188.0635,706826.2003,7981.0922,67618.0715,5582.9429,90476.8405,26945.8013,9611.7124,35877.7752,0,4872.5844,74.4049,42,36,1390,1243,1432,1279,18150674,104333481,217391667,30672442,165567121,24194828,13290088,5328708,17331332,201249175,18,30,74.70045045,5.547807018,942755.566,1642251.01,176531.5315,0.574063015,797509516,915809.7647,280555.5127,1316131.605,13564.0351,158094.912,78,2633,2711,1.166666667,1.119624707,0.951697499,0.919062193,0.787001188,0,2626.4709,13429.3307,0,0,0,10889.9997,789.2925,1234.8915,29195.7735,5.1195,176.1617,386.3628,13701.8861,0,43.0569,2369.1269,0,0,0,2460.4006,34.1776,39.5361,0,0.6912,707026,5201,74683,0.125,10
1293,2020-12-01,일도1동36,일도1동,1,16798950,0,0,0,0,0,0,0,0,0,1,0,0,0.33,2827982.962,1.76,1528,110.3781175,0,0,0,0,4,4,4,5,5,5,4,31,6689,531752,451349.8091,481884.5682,198835.301,637450.1373,194188.8049,733775.7309,12308.3748,67203.239,4080.1523,99110.8038,26417.6611,13459.0108,46431.7791,0,5852.0696,335.7193,45,34,1372,1243,1417,1277,15735079,170133199,203538108,35159735,130262870,25455141,7167128,4445097,15126360,228920208,12,25,63.1168265,0.454584041,959652.0384,1824476.483,188554.6395,0.525987617,835942925,933234.3773,393024.1059,1371225.868,16388.5271,166314.0428,79,2615,2694,1.323529412,1.10963195,0.936634702,0.901204094,0.770528899,0,2310.7203,13180.5805,0,0,0,10926.3603,1544.1356,1735.6367,34679.9232,0,162.1266,413.1754,21355.7924,0,0,3676.4937,0,0,0,2175.5759,204.232,43.929,47.432,40.1263,1028256,19746,101296,0.054166667,10
1294,2021-01-01,일도1동37,일도1동,1,15883200,0,0,0,0,0,0,0,0,0,0,1,0,0.33,2788643.772,1.71,1526,110.56,1.029813797,22,0,0,5,4,4,4,4,4,5,30,6021,542831,428227.7429,492024.7018,215270.2442,656475.6476,213684.6004,752986.093,11740.1932,82372.7802,3611.6257,101375.3651,22563.7528,11798.012,42566.9509,429.7092,3160.5181,95.6932,48,34,1372,1241,1420,1275,16488807,54001780,189207579,32811616,134446854,21560986,9903664,3224515,15680967,229347003,6,27,64.9481982,0.69122807,942816.1975,1892877.241,202690.1915,0.498086287,706673771,920252.4447,428954.8446,1409461.741,15351.8189,183748.1453,82,2613,2695,1.411764706,1.11372549,0.870337894,0.901802338,0.896425097,0,2015.6247,11095.2016,0,0,0,9452.9265,1135.6745,1497.0058,31210.2391,0,153.178,398.3653,19970.5002,0,0,1832.8439,0,0,0,1757.3834,73.8038,19.5375,0,2.3519,1060958,58569,87984,0.25,10
1295,2021-02-01,일도1동38,일도1동,1,11973600,0,0,0,0,0,0,0,0,0,0,0,1,0.33,3035107.618,1.71,1511,111.46,5.684135599,340,0,0,4,5,5,5,4,4,4,31,5743,502537,467246.6961,534338.818,158765.1437,623134.6066,119005.2502,663339.5011,7468.8717,76000.2593,3064.7273,100533.0872,22058.1457,11927.5523,43214.334,0,2980.898,75.9543,48,32,1362,1222,1410,1254,19408701,84876675,194209719,40639040,120142002,16797782,8619820,3611880,16483076,233763007,1,15,65.15366173,1.137945671,1023643.66,1619462.342,190047.8435,0.632088585,738551702,1001585.514,277770.3939,1286474.108,10533.599,176533.3465,80,2584,2664,1.5,1.124401914,0.87443899,0.999431196,0.805703589,0,1118.7477,13083.6985,0,0,0,7855.6995,564.4009,1628.6518,33739.8653,121.0602,146.5675,553.5593,18387.7813,0,0,662.9175,0,0,0,2317.9805,51.9639,10.42,0,13.5704,605225,8578,52927,0.408333333,10
1296,2021-03-01,일도1동39,일도1동,1,18107050,1,0,0,0,0,0,0,0,0,0,0,0,0.33,3150646.826,1.7,1506,110.96,0.755704697,101,0,0,4,4,4,4,5,5,5,31,5256,475165,476410.5288,563302.9238,145879.5831,609930.5729,105070.6623,644871.5373,7459.4375,89991.0717,1650.5628,86954.1386,24657.2787,8643.7685,43072.2856,1275.9364,4023.7733,6.7007,47,32,1347,1214,1394,1246,23178190,106987333,204263599,37878360,123358805,17856234,6306025,3301650,17514228,192714756,-3,17,66.75495967,2.073036093,1064370.731,1557475.11,191354.9203,0.683395018,733359180,1039713.453,250950.2454,1254802.11,9110.0003,176945.2103,79,2561,2640,1.46875,1.118780096,0.845744818,1.007824545,1.09983452,0,2028.3126,17167.4337,0,0,0,5461.5324,944.4813,1258.155,32714.8308,176.7232,93.8192,491.9372,16036.1074,0,31.6218,2531.6088,0,0,0,2736.4791,0.2985,0.6035,0,5.7987,441595,2450,67606,0.166666667,10
1297,2021-04-01,일도1동40,일도1동,1,18833000,0,1,0,0,0,0,0,0,0,0,0,0,0.33,2749301.635,1.7,1500,111.12,0.32342398,48,1959,0,4,4,4,4,4,4,4,28,3763,358260,429355.9532,477913.5865,188370.8802,611503.929,153649.6488,679678.8887,7081.8415,75968.9224,1730.2116,74442.2512,32321.0093,12474.6014,48489.4358,0,4148.991,33.1032,46,35,1339,1205,1385,1240,13657800,77363050,204291731,36395507,126757758,13960034,4200407,5622672,12534328,164003202,1,23,64.66778806,2.830331754,939590.549,1694200.487,163372.2177,0.554592302,658786489,907269.5397,342020.529,1291182.818,8812.0531,150411.1736,81,2544,2625,1.314285714,1.116935484,0.898396625,0.959855295,1.090299051,0,2376.1524,22758.0287,0,0,0,7186.8282,941.3642,1392.2326,40398.5891,154.6328,119.0742,408.1194,17550.0249,0,67.761,1597.2774,0,0,175.941,2308.0116,15.2235,16.2945,0.6756,0.9096,778290,0,73437,0.0125,10
1298,2021-05-01,일도1동41,일도1동,1,18297050,0,0,1,0,0,0,0,0,0,0,0,0,0.33,2807320.11,1.73,1436,112.57,0.297117941,57,51468,155,5,5,5,4,4,4,4,31,5418,541869,449317.2057,477098.4306,192063.9893,635597.5753,175905.2508,726326.5906,7320.7313,77774.9429,2667.418,101441.9036,31139.8205,8696.1248,45074.6394,860.1048,5085.617,188.4982,46,34,1316,1169,1362,1203,14725989,91511278,167452247,40528785,126452091,23224907,3861427,5564897,13694748,214727354,5,23,68.15588316,6.161458333,957555.4568,1783852.668,195150.7176,0.536790663,701743723,926415.6363,367969.2401,1361924.166,9988.1493,179216.8465,80,2485,2565,1.352941176,1.132169576,0.941770454,0.917349097,0.817368444,0,2395.7882,21473.812,0,0,0,7270.2203,1002.2207,1861.1141,30724.7763,322.8248,239.8087,630.7148,18989.3048,0,0,1998.1007,0,0,352.1019,3595.5192,107.4465,5.0132,0.4887,75.5498,849441,8646,55459,0.041666667,10
