emd_nm,date,em_cnt,em_g,pay_amt,resd_pop_cnt내국인남성제주,resd_pop_cnt내국인여성제주,visit_pop_cnt내국인남성그외,visit_pop_cnt내국인남성제주,visit_pop_cnt내국인여성그외,visit_pop_cnt내국인여성제주,work_pop_cnt내국인남성그외,work_pop_cnt내국인남성제주,work_pop_cnt내국인여성그외,work_pop_cnt내국인여성제주,resd_pop_cnt장기해외제주,visit_pop_cnt장기해외그외,visit_pop_cnt장기해외제주,work_pop_cnt장기해외그외,work_pop_cnt장기해외제주,visit_pop_cnt단기해외,foreign_pop남성,foreign_pop여성,resid_reg_pop남성,resid_reg_pop여성,total_pop남성,total_pop여성,use_amt간식,use_amt농축수산물,use_amt마트/슈퍼마켓,use_amt배달,use_amt부페,use_amt식품,use_amt아시아음식,use_amt양식,use_amt주점및주류판매,use_amt패스트푸드,use_amt한식
한경면,2020-05-01,11917,52756684,1562003,4847893.093,4119984.066,1715598.343,951591.6482,1816876.763,625518.6536,177549.0301,234777.3795,86343.8752,146754.5748,391732.544,124523.0076,58694.1083,6240.7635,8362.9339,1055.4804,1148,585,8008,7282,9156,7867,45315586,160460740,691109104,25953092,3594374,374033402,71689979,16697104,10875102,63383979,630456065
한경면,2020-06-01,11813,58983672,1650031,4668911.638,3938096.207,1667099.668,912331.7408,1777945.246,599601.4065,165036.7566,278212.0918,103965.2593,159400.2504,341768.1185,118968.0199,62167.1679,2593.7572,11011.8986,1292.0571,1142,582,8008,7294,9150,7876,35774977,155279641,698988736,25448310,2247168,308020939,82090496,16261734,7263744,52281139,556998707
한경면,2020-07-01,11872,59437456,1674716,4808960.969,4110347.655,2262113.095,903228.9154,2264514.713,616653.8645,159410.136,321011.6466,98201.1141,215119.1437,337894.4993,262149.6995,62628.8208,2580.5005,12358.0586,2054.8672,1140,576,7986,7298,9126,7874,31939604,178988492,761836607,30890386,579751,294117766,58944745,16080660,10548007,54917996,568335609
한경면,2020-08-01,15375,82187750,2451028,5029358.639,4279963.675,2786097.401,1040262.003,2987511.272,739816.0092,190512.6828,337418.2601,88519.6499,211393.6729,392592.6403,224423.4617,72934.0406,26287.5149,36065.7307,3021.2898,1142,572,7973,7327,9115,7899,39829542,197512641,874177403,38640610,1688344,506716290,70525154,25796732,8659917,61252282,640831655
한경면,2020-09-01,13867,64840500,1933199,4976702.916,4271338.609,1685404.475,935659.3607,1686434.755,585011.3979,162387.9172,315948.933,106564.9541,173134.2368,413278.8787,103330.2048,50115.7328,13439.9003,45236.4252,3105.8314,1129,563,7985,7312,9114,7875,41408992,235437062,823706911,42699551,,433705837,54051536,16431716,7767200,51250439,531947070
한경면,2020-10-01,13068,65917800,1965802,5169880.103,4367445.54,2149194.605,986988.5122,2420406.137,715279.1248,174993.4099,269913.2062,98495.302,188888.3857,352674.8053,118661.4303,52810.1951,1787.1519,20595.7436,1686.6775,1117,563,7988,7300,9105,7863,28561981,196801698,687626679,44370413,1771829,360492787,57131178,19647757,10681365,57489616,528301437
한경면,2020-11-01,11457,62781150,1872738,5051731.602,4387124.723,2377664.16,952584.1146,2679134.364,640588.0836,184013.0463,306924.788,98456.9325,190599.9793,278647.0249,120693.7289,62685.3881,5953.6007,27608.1989,1891.8291,1108,561,8004,7302,9112,7863,30856500,158657809,755766813,49844922,1667484,323643579,48764646,19352002,7058812,48490700,561867797
한경면,2020-12-01,10956,58846300,1754336,5444678.396,4714838.068,1571793.632,1048633.29,1507984.425,660689.5218,163956.7106,322531.5155,120234.5188,216259.6663,290317.9317,101046.4314,99324.2407,4334.6372,26723.0697,4543.417,1108,552,8058,7354,9166,7906,43385689,205240127,655974205,69270733,1244600,321634249,48436682,18169423,3286252,51545896,431750928
한경면,2021-01-01,9800,51552400,1534718,5775354.836,4800776.88,1471033.134,981699.3766,1415285.394,673669.2261,177575.0258,267545.5033,106693.5499,146015.1844,356462.1053,109502.2578,102381.5111,23780.1639,22590.3282,805.4831,1109,547,8045,7352,9154,7899,29941589,105159907,639319819,73247402,,314529700,50088231,12851165,2465232,40110670,394058026
한경면,2021-02-01,9721,54796550,1634355,5200145.436,4293697.831,1984943.904,968216.0415,2139619.516,730275.2896,180031.8929,201547.3924,100627.4844,117230.7751,402671.6474,105766.4121,81415.7854,5834.2506,6496.7804,660.8254,1105,545,8055,7348,9160,7893,30612240,271647515,701330320,67365764,,286073780,44385663,12103672,5940946,34875949,403356023
한경면,2021-03-01,11156,60014350,1789092,5517866.664,4503370.312,2166303.044,994797.9313,2395247.349,691731.8322,187476.1315,256900.2227,125067.9076,171635.2965,425951.5656,174469.6371,75921.6153,3848.3442,6966.0486,1213.564,1091,536,8081,7338,9172,7874,38707471,206304308,640892538,85746824,,315307686,54886132,17372501,7233399,39914864,553725731
한경면,2021-04-01,11484,63529350,1893965,5426671.714,4514411.817,2387122.087,986036.1195,2853155.692,665234.9723,155713.7671,298673.9372,105430.4101,184617.6092,355742.4228,140670.0896,76612.7251,3970.2996,15782.1976,2011.8816,1050,512,8083,7354,9133,7866,34386572,201343742,713683937,84117929,2476087,284334576,60131620,21508563,10631790,42731228,494303100
한경면,2021-05-01,11459,57482500,1710269,5545901.799,4705724.662,2531207.333,1009329.718,2922874.434,691775.5851,178132.4112,271219.3674,90795.9493,185846.3444,371543.4315,140831.6543,62754.7079,4588.6404,7304.5253,1936.6041,1035,490,8088,7360,9123,7850,36084687,279185528,748238046,88747620,1436904,295018415,56941567,23836049,8564472,45627624,515338690
한경면,2021-06-01,17581,85688760,2555047,5299331.977,4585115.752,2326160.624,1043794.386,2876547.421,667666.5063,155973.4296,271905.5346,79666.7087,188446.5454,319397.3228,154190.3346,52738.5812,904.6234,9649.2628,1795.5843,1029,465,8105,7373,9134,7838,32172692,222490783,662990669,97749505,270111,298279960,56635285,12643459,5192469,55113962,465508544
알수없음,2018-01-01,4422,24304300,728048,3498056.956,3068540.308,1406428.874,867085.4129,1461031.741,647855.878,131384.7081,252341.604,68642.7216,209463.9185,199095.428,70408.1561,50022.4049,4935.8504,11527.7734,90362.2638,289,148,6312,5936,6601,6084,24212607,172001937,427812276,22658790,1854870,227599001,45354810,17054630,6895200,40668165,375194658
알수없음,2018-02-01,4703,22631468,674260,3392264.217,2995467.948,784543.7844,717653.0111,692862.4417,491342.1646,130116.0541,207783.574,59846.8404,145712.3018,181652.5982,60020.0467,34543.1129,9364.6723,8315.8122,26968.9447,288,149,6311,5941,6599,6090,24025772,75749871,347246469,24721588,373230,209541500,35052930,16976297,5242545,38943383,342189741
알수없음,2018-03-01,5875,24271100,726692,3706105.405,3243130.52,713693.8578,851146.3439,705242.2106,558663.5798,148028.2269,240505.6518,69863.0099,155113.428,200179.4787,83986.9511,48854.5871,11026.6944,1820.5707,11846.9944,281,143,6308,5955,6589,6098,24366400,101985420,383422500,30212200,,247817750,43582000,17012000,8968500,41427400,347604350
알수없음,2018-04-01,6189,24914300,745909,3641808.597,3199485.044,629981.9537,880272.0863,625439.9563,695540.52,117842.8286,215156.8796,80160.3761,145393.8737,222906.9089,31641.733,49753.1136,8481.2374,5650.9679,9262.183,278,142,6316,5970,6594,6112,25874360,119109921,438909056,26768517,526240,216086188,41795605,18119911,11662794,42784122,394885082
알수없음,2018-05-01,7464,30647673,1331138,3706609.009,3294368.605,991302.9107,860896.8976,982031.0124,612260.837,121418.2677,229107.3296,84214.6767,173125.0893,178665.9941,61555.3727,41024.2259,3390.1877,2569.8675,948.5378,267,133,6313,5964,6580,6097,28884743,178962575,464797426,30140569,933597,253583905,66563882,18486192,17148649,50873015,461724374
알수없음,2018-06-01,7988,40698877,4194745,3619920.801,3214968.891,1046081.09,875488.037,1031332.039,576092.4822,102356.5269,235303.7211,72091.2928,173565.9558,202079.5532,58622.8052,43369.6405,9820.387,2170.1048,809.9267,264,131,6302,5974,6566,6105,22408498,114285365,474965046,29674941,878592,224773122,50107750,17132084,14699520,54353562,411031808
알수없음,2018-07-01,8335,49662971,7430120,3769856.303,3284152.216,1228070.68,815832.7672,1244049.945,559147.0207,129782.0218,335404.4189,94778.2687,228982.5845,220831.3368,69966.7055,32897.9992,6924.4238,6014.0238,1256.8718,259,132,6304,5986,6563,6118,24694141,127076844,535373631,27806315,,257710213,54203919,19170360,17100873,48875760,426124726
알수없음,2018-08-01,9059,37489864,1562666,3807923.11,3372235.874,1545269.873,898907.4003,1586110.843,634066.7694,135977.6202,297069.7342,62734.5084,200119.173,207023.5506,54004.9602,42655.5704,7591.6219,4271.087,1716.2594,255,130,6319,5991,6574,6121,25830954,133537128,552212251,31232019,805336,287999244,52545108,19033294,17785866,48867441,451702335
알수없음,2018-09-01,9008,33151850,992336,3656640.539,3247131.545,903773.6236,877948.2479,869012.4338,535044.8003,138614.3162,236356.4778,63768.7259,184204.8033,223174.4716,43131.4077,43645.7011,4527.0163,3382.7246,1545.7343,253,128,6326,6020,6579,6148,25680643,205193848,556307765,31151051,72562,287806497,42319998,11054463,9246034,44154385,391464276
알수없음,2018-10-01,7582,32658650,977911,3780652.076,3326632.607,1261106.413,1036277.561,1396542.421,712698.7639,124973.5029,254672.4552,57047.3701,188941.5249,224726.6828,52938.0432,45236.1627,8074.5287,6081.3797,1707.7882,249,129,6328,6016,6577,6145,25319700,116546104,522551680,35953637,471334,198358522,42576069,21758223,12636434,42968508,447464548
알수없음,2018-11-01,7083,34208100,1024517,3748162.001,3387209.762,1449755.088,923038.8524,1513984.809,650917.6177,104170.9359,295183.796,98433.3126,212728.2453,184672.1854,54120.4986,38767.5691,11034.2524,4589.3309,2060.2053,245,128,6313,6021,6558,6149,30214245,232524891,488774023,39509054,821526,228789902,53654963,21946349,13572485,44630801,435382883
알수없음,2018-12-01,7193,29948950,896677,4026354.768,3597024.516,982895.9599,841303.4561,914585.2257,650097.5057,129253.2142,296886.5727,72395.9324,191120.7062,181663.5703,51902.3489,39069.8787,6105.4769,4542.5281,2253.7497,241,125,6306,6019,6547,6144,32042100,184318137,539963867,52790121,,226692305,41649904,18673359,10737240,40304821,399350077
알수없음,2019-01-01,6140,27386150,820089,4162447.26,3648974.255,883811.486,807019.5382,827275.1475,608725.0088,135380.59,218673.2256,93303.1342,151821.3415,189002.4769,41825.7009,42797.4427,4545.6351,4106.9891,958.7425,238,123,6309,6030,6547,6153,28966072,139897613,463439584,60326728,,251271150,33608014,16411149,3367430,35768279,317370435
알수없음,2019-02-01,6627,28420550,850965,3640811.993,3281728.833,1108422.764,821503.1694,1136232.457,631563.7541,118926.8589,157943.6289,60370.5991,123745.5888,147553.8721,41508.9628,45240.0636,2063.5202,3564.8596,622.8606,236,126,6316,6041,6552,6167,25130694,135717500,517192265,56191518,91080,242257014,39380158,16626366,9573014,34291518,326120999
알수없음,2019-03-01,7606,34260000,1025924,3907473.076,3574920.085,1224196.39,1011693.421,1317782.257,705945.4266,110729.3306,240924.977,68583.8392,164166.937,149153.4375,55086.3582,46842.8007,2187.2068,10845.3556,1745.4279,235,121,6302,6005,6537,6126,29428863,143008589,489810398,63176494,937578,249415092,51171908,16214135,9553421,37370169,385603982
알수없음,2019-04-01,8366,38444700,1151341,3899767.988,3482083.494,1338741.116,930010.0739,1660891.141,691862.4002,119643.1718,321370.4853,88404.0191,250325.4186,126132.7707,46298.7794,40685.2311,5938.0934,11891.6773,2157.8419,229,121,6313,6021,6542,6142,26730310,140309663,455536712,56406743,1076361,232511364,41760951,16030124,13227630,35703093,410071793
알수없음,2019-05-01,8786,36223050,1084556,4030749.647,3617589.414,1393506.992,918026.0485,1646835.603,668855.6429,109445.8613,299623.7915,83739.2604,229717.6666,129087.8865,55862.9957,45717.5304,4204.5257,11404.6527,2108.5877,219,120,6314,6023,6533,6143,28097596,190670506,555126566,67954742,527184,277573666,47910492,16399152,13743576,43375046,439197823
알수없음,2019-06-01,10751,42453750,1271419,3854935.835,3583882.955,1361146.744,949081.4661,1553667.656,654684.343,86269.8303,292344.0713,67967.5972,203815.6228,127750.6604,56255.1561,40798.2922,3258.9692,8322.4817,2578.9708,211,123,6314,6033,6525,6156,22969352,137031237,540303335,66046390,330974,230634603,54575350,15667947,7835231,35656312,369437153
알수없음,2019-07-01,30696,104173150,3113333,6283956.256,5691295.587,1153120.045,1252217.664,1088690.109,1095561.797,176252.7387,267406.4691,86522.8444,182252.8146,698436.3408,151773.4173,264011.5764,19576.6171,18692.6382,46314.7951,993,791,10422,10932,11415,11723,106025481,213678653,1518523012,48523996,2965650,444003838,126055374,142360448,13066200,137004156,902421510
알수없음,2019-08-01,31001,97979349,2928064,6102371.29,5672206.271,802044.482,1187690.784,668735.826,1028645.41,178698.0368,284447.3113,79781.8759,165511.8949,750732.5167,114314.4722,293375.6902,14224.147,23870.3274,18775.8565,994,789,10417,10912,11411,11701,100787477,174811087,1323129581,39199136,428175,380802546,86749740,134352793,8541225,122982158,750930202
알수없음,2019-09-01,32870,103538750,3093839,6650228.338,6193262.377,812223.9437,1269772.034,703906.4947,1101813.927,189472.9765,303891.1521,87850.6445,169039.7252,821965.1056,105132.6672,298055.922,20819.422,27992.6443,12464.8127,982,786,10424,10914,11406,11700,119350400,191598400,1416683560,47372890,212500,450799320,95588680,166781880,11323000,138760650,876348880
알수없음,2019-10-01,31888,95039599,2839668,6435227.785,6048282.725,751274.5331,1347193.717,705086.7197,1112823.534,191602.983,252903.6361,74218.9817,185709.0448,827753.8845,111556.2525,345009.4538,18042.1592,18360.2837,8853.2881,983,782,10414,10899,11397,11681,108764901,209834284,1444731921,44097450,40480,388784312,105781830,164643419,12366134,137022623,877589991
알수없음,2019-11-01,37916,110405348,3299551,6545709.912,6241123.961,972480.685,1384854.657,895877.0536,1253087.265,187178.5049,292458.831,73822.1188,204558.6702,742184.1875,116882.5872,287580.5631,22401.1234,12005.5067,1070.8795,964,773,10397,10919,11361,11692,122630666,200365606,1616034322,47390679,1084342,476892988,145425746,210740191,9131059,160512817,1152759470
알수없음,2019-12-01,36214,103177347,3082455,6275925.628,5983246.167,828424.3946,1282876.988,765045.1772,1156513.088,177383.0821,313021.7781,69897.9575,219689.3775,663141.7619,71773.8272,260183.8526,6190.7762,24228.9726,823.1514,937,735,10389,10909,11326,11644,108931278,162631323,1424519864,60571863,1320448,451195781,143416832,184225280,13678592,130776509,1043448545
알수없음,2020-01-01,34439,99259041,2965260,6488824.188,5994869.226,978587.5579,1256750.86,887765.4576,1028299.496,181703.5591,351576.1363,85589.3902,313091.8987,655596.816,111827.8653,215076.5194,9675.841,38302.5333,2155.0323,914,717,10402,10926,11316,11643,106477385,266921181,1436876181,68322990,1319328,440066283,121451879,136182340,10316412,127158840,1058011805
알수없음,2020-02-01,40025,108944848,3251131,6495351.53,6135540.687,1312375.791,1304782.664,1298592.19,1065981.177,180503.6877,306355.1154,77733.463,232412.0662,662716.6872,138517.5261,247851.3431,15893.313,29804.7628,3529.9732,952,779,10421,11010,11373,11789,117245990,217171323,1627075570,82532288,1520736,553794413,136264282,136146542,9196467,146471967,1112472162
알수없음,2020-03-01,38067,92630549,2760795,6502182.394,6172255.761,1036084.554,1370975.464,891063.8762,1195929.801,155620.1308,271135.5218,130447.8843,196286.1825,747843.5901,148354.7957,258431.3283,13156.6094,19343.4553,1825.4357,952,783,10453,11075,11405,11858,121347735,266291462,1752654366,80804493,,535031955,112157346,128424877,8852053,137655430,881902045
알수없음,2020-04-01,36538,96266900,2851291,6758641.507,6515095.436,1091579.605,1652485.017,1062375.718,1485657.692,164317.7326,283375.7626,67020.1251,219870.173,792001.8165,93654.3731,302206.1717,20560.3583,33366.187,709.3901,946,774,10495,11121,11441,11895,130307720,194705732,1602424882,79332576,664754,450360085,134748588,153910989,9669473,152210089,1042553445
알수없음,2020-05-01,34724,100047750,2938732,6540608.91,6487056.032,1102389.032,1351397.267,1019833.642,1292477.791,172912.4411,311703.4431,109282.9442,265475.4333,685840.7413,96747.8095,254924.9635,8157.7765,25872.1061,2558.3357,939,769,10533,11187,11472,11956,108481187,206628440,1602435396,89798795,1718384,462614526,130791622,126869894,10365480,140423481,957397031
알수없음,2020-06-01,35493,107058050,3194754,6920219.376,6797776.084,1031154.193,1365740.366,808440.1057,1279956.974,177182.6763,322626.4603,92972.8996,279225.481,710337.0129,121912.8253,277144.8439,17316.3262,28854.8586,2256.1632,926,764,10555,11206,11481,11970,126197919,222965325,1745624749,120953595,399288,505763361,116641880,126227631,13482828,159774381,828474923
알수없음,2020-07-01,35084,105314800,3148492,7161393.017,6953211.859,1171160.462,1440732.133,1007652.718,1422260.767,190327.7001,288898.8807,96404.8926,203873.8686,793545.8061,119296.1883,330222.4698,5617.8298,20287.125,238.1639,918,769,10597,11219,11515,11988,110742351,232243055,1615212791,144914743,181654,490566334,112129802,120129956,12193704,150378089,762342591
알수없음,2020-08-01,32472,99042750,2961654,6503475.108,6320247.041,927179.38,1417058.12,945032.001,1333984.487,177049.7975,236724.1074,105359.3948,187727.7594,736390.3116,75614.7521,262094.7668,4143.0334,22376.6562,230.4174,922,774,10651,11296,11573,12070,108893122,202100475,1391885708,134609282,,512458990,102281018,132545314,24568703,127476781,793846350
알수없음,2020-09-01,36061,105467100,3153248,6869636.297,6875742.753,1143787.893,1661828.908,1052603.885,1586285.531,184262.2587,315767.3828,111222.7802,216115.6712,721228.1156,112067.4169,309752.9556,9778.8476,16174.921,1293.4049,915,772,10628,11255,11543,12027,133146360,246664806,1456970335,155852015,1710749,472635333,123896708,166212989,22421507,147908530,1029498960
알수없음,2020-10-01,35556,101782450,3043155,6753502.994,6743441.298,1119714.037,1604715.991,1190461.832,1538593.037,124737.3601,384233.2988,95950.6389,314986.2828,664577.1411,100714.1038,296945.5418,15227.1278,26765.3632,2144.6517,909,773,10622,11237,11531,12010,125246852,233985976,1518315499,144313169,243360,507511016,126506133,171489910,22889430,150429486,1013517036
알수없음,2020-11-01,42373,113929800,3405235,7031299.931,7106349.272,1223660.742,1744724.668,1261572.696,1803028.194,150494.3714,363250.5064,80656.8525,285307.4385,726648.2954,87732.8769,342427.2936,13073.6314,31742.7523,583.441,910,768,10659,11260,11569,12028,132639746,319549960,1508718674,150137532,,539197546,129493930,207061031,18546077,152201851,1157469112
알수없음,2020-12-01,41806,109850800,3271828,6658617.599,6796898.858,1005884.889,1572888.959,1069743.57,1377319.062,188226.924,308113.2066,77606.3709,272986.0773,626200.617,92406.0769,252270.8513,2024.3304,28959.4431,1268.994,863,708,10687,11272,11550,11980,119925568,242082124,1500622037,195106374,300291,497048554,115454495,183020021,14421650,138266903,1029192480
알수없음,2021-01-01,9399,37625800,1126491,4835648.393,4670401.801,2220451.521,1385849.471,2562064.692,1139503.356,249955.1916,577376.7088,184938.7472,437969.3648,952308.7863,111631.5963,144272.8969,19996.7459,110275.8552,286205.3711,,,,,,,37995510,118245622,551404554,16910121,335580,364642809,53117010,31097199,4870500,58528110,483046755
알수없음,2021-02-01,8489,34189050,1023587,5011022.631,4899849,1354822.175,1263001.313,1405100.263,916745.646,227541.7671,493082.8428,238745.6028,383703.717,1111582.131,102654.5059,140714.7623,16517.1888,86140.2347,86329.5508,,,,,,,30629520,65511326,494879570,24121252,3140775,286205939,52555140,37450166,5701410,57106815,433045063
알수없음,2021-03-01,9668,36068850,1079715,5110532.981,4916284.911,1205723.931,1454249.004,1176282.204,963975.1662,131405.5189,505671.7162,107799.9136,347844.6105,1065302.651,148192.6034,205100.0711,9027.7816,60329.1193,18346.2291,,,,,,,42090000,106877550,528940480,24679005,,306474150,65849500,28378375,4587000,64318650,458554650
알수없음,2021-04-01,9656,35376349,1058947,4875760.603,4774819.995,1104002.249,1431160.948,1123119.024,1100077.931,123191.3215,436982.7353,67938.9795,280149.9323,1094334.183,110009.7087,189675.2327,25491.3147,48609.6047,6574.104,,,,,,,38847795,79971852,546349476,20908831,,327667738,59871438,34625327,9101928,57400994,476589711
알수없음,2021-05-01,11779,41537000,1243221,4948810.555,4949111.191,1779910.175,1531899.41,1929342.305,1218189.88,122031.7811,431070.2151,106055.8818,310869.5444,970057.6973,111865.0095,172975.1741,16606.5449,48791.1677,707.3057,,,,,,,44586902,113584010,580202166,21597134,1130332,376089511,67553689,45814114,10142584,69052044,620865640
알수없음,2021-06-01,11814,42982400,1286533,4604776.119,4544258.896,1906853.852,1472894.339,2115878.213,1170843.467,127774.8264,494139.9704,161012.1836,367760.2978,792102.1115,121244.5153,153377.2504,10695.4736,58510.5021,1102.0395,,,,,,,38812314,88157645,555336130,21895603,290304,285865422,79539712,40607231,11081728,64470887,537857359
영천동,2018-01-01,12480,43152748,1291487,4581666.604,4359820.562,2427515.314,1436145.895,2633222.066,1021426.83,150908.9821,556797.7171,133962.6845,402306.9878,666320.7964,196918.9751,148099.3683,18872.933,68047.9209,5343.7214,,,,,,,39964396,116999362,657686019,30464374,203600,314992362,68889282,41965702,16513487,62808514,594821286
영천동,2018-02-01,13596,48238800,1437582,4800653.756,4583155.073,3340273.153,1624831.439,3819786.999,1275802.548,128243.2162,511442.5678,148007.2546,388589.0547,733635.1945,200377.4548,174006.1859,14554.9572,64907.6569,5322.927,,,,,,,41832052,101445911,712370029,34706907,458878,351676739,79357789,48917924,16308565,77923208,662664904
영천동,2018-03-01,11245,33174850,985692,5089599.929,5173331.363,1955981.719,1438625.945,2108477.139,1096603.768,227607.6678,519115.0357,300059.2987,388733.4953,801705.828,143886.4155,167554.5776,13271.1298,118529.4356,4452.1409,,,,,,,47065633,129008801,670456419,43652749,,407597669,77392994,38427891,13967674,68122533,510861111
영천동,2018-04-01,10918,35010700,1038353,5478099.437,5573722.614,2535713.265,1619283.133,2767473.073,1372753.147,141990.0621,551218.7624,167362.0237,485399.9692,864190.5245,172044.1051,172500.8117,5570.0085,128381.9375,4314.9073,,,,,,,49127158,113717869,615133542,43738651,740086,299320252,79561383,45881717,10951135,69529808,557546554
영천동,2018-05-01,10481,35431850,1052201,5313940.784,5590850.29,2554190.539,1548681.361,2984385.065,1239035.943,159548.8385,591111.1067,157206.1481,567458.2845,861932.7355,129393.5252,154817.3313,15520.3659,120873.0593,2785.7617,,,,,,,46567193,135388921,669897802,44517560,334922,315617410,79467625,41967890,11570588,62955360,527563591
영천동,2018-06-01,9953,33677650,1002292,5562720.251,5863967.714,1769115.415,1463000.435,1926015.79,1161639.768,190840.419,586542.275,171282.8049,501193.46,960586.2635,133983.7444,158329.9805,10853.2619,94591.8409,4047.3522,,,,,,,48837191,115584701,640862250,64176442,,360827826,65485670,37306651,14974164,67641724,472106770
영천동,2018-07-01,9832,33522600,1003220,5606742.775,5799990.068,1704506.653,1420068.42,1849959.887,1223750.359,226898.4084,496019.3652,258577.7048,358170.3839,925734.2186,129249.163,212503.1473,23465.063,74331.3722,1434.8844,,,,,,,39612312,115963085,629171805,78376234,,337633254,53141284,27332096,4517568,60436994,415321009
영천동,2018-08-01,9544,35158950,1052383,5157159.114,5338765.296,1955687.596,1472386.441,2231398.717,1251979.65,141876.9075,403327.8144,197319.1141,329315.5805,829452.1463,111964.2328,193680.8503,12238.8887,81303.2799,1645.0649,,,,,,,36725075,141776567,668958636,58875571,,357609024,56354232,32606513,12292258,54246690,376859197
영천동,2018-09-01,10760,39511350,1182662,5521731.652,5940271.265,2219415.769,1649198.973,2543848.621,1341130.752,208873.9544,574022.9528,203307.5324,486685.4408,886322.3772,186448.8876,233770.002,23964.9037,98560.5563,2976.3807,,,,,,,44295528,106536262,640115177,62015267,562445,324273163,64841765,41838416,10611632,69737684,507308185
영천동,2018-10-01,11464,40209250,1203460,5485413.626,5771676.577,2395977.492,1592832.44,2973096.734,1290244.12,188193.0508,675468.439,168152.9023,568045.5372,887258.3278,153181.7994,208323.6733,15692.9342,120490.8713,2653.3533,,,,,,,46777963,196884553,629476441,57226237,143735,349314134,69180657,53839041,10447369,61894156,578031460
영천동,2018-11-01,13399,44037200,1317870,5824923.763,6187055.663,2706973.736,1626283.316,3340817.975,1384356.147,228008.1767,714459.6937,193852.1195,655003.5181,954649.2689,143073.7905,184781.7358,14579.7884,141844.0867,2327.5552,,,,,,,44753537,155367736,651286943,63484586,2193257,413523483,77930496,55074372,11852568,71987797,555806665
영천동,2018-12-01,13805,46467450,1385481,5253817.397,5450411.935,2645519.51,1487696.086,3194200.371,1178080.146,151959.0593,668596.9207,133066.1058,571914.4342,776793.8608,175817.0854,133907.4878,13811.7645,112920.0448,2470.5642,,,,,,,40181659,167563729,617940943,76610590,224841,354278693,68711812,40437678,4518147,62689546,499764203
영천동,2019-01-01,10538,33574800,1003044,6707537.334,6527607.034,2869479.937,1881482.572,3095546.255,1401045.547,251533.0802,518375.8334,198443.8356,364443.0563,336384.1105,141271.6505,84766.1169,16755.9535,14496.5732,145122.623,376,275,12747,12056,13123,12331,101178953,200241667,985474285,61186710,7278210,871774008,132624582,56893449,28291230,151218570,1190751111
영천동,2019-02-01,11046,33456300,999864,6526860.007,6379604.109,1895959.112,1659305.774,1803736.238,1091332.944,237862.8355,483625.3827,158230.3515,320927.3336,339923.0248,140505.3342,71707.2263,9153.1206,10001.0765,37937.2654,369,283,12820,12117,13189,12400,96584776,172175498,844566006,59866222,8187300,831067734,112250655,46135031,33139260,133183911,994550655
영천동,2019-03-01,14303,41512450,1241600,7210703.227,7056442.678,1719928.094,1742499.705,1590301.578,1132364.33,207615.5832,540869.702,162085.6349,326615.6886,402106.8388,137457.6411,81733.7622,8506.8407,7199.7415,17798.381,365,279,12812,12152,13177,12431,109124900,296369410,930210100,71257500,3194000,1004798050,134247950,40796675,24525500,144183000,994772510
영천동,2019-04-01,14120,38425250,1149271,6857271.249,6836237.732,1554941.627,1829371.749,1507272.604,1267962.003,235768.7092,507577.9244,126403.8705,296679.6687,389437.7501,111491.6317,96039.9537,5826.6446,18643.3272,12225.3611,368,283,12828,12167,13196,12450,106826642,217993310,1033178832,74300928,1563540,967215712,132802736,45650162,27315398,158741110,1134883114
영천동,2019-05-01,17139,47353700,1416464,7051151.62,6890666.339,2168207.348,1922853.048,2233956.155,1400176.415,220833.447,520532.801,153149.3176,316551.5422,348491.9582,98201.5071,79405.0021,6580.6192,8031.1141,1714.1488,340,259,12804,12172,13144,12431,131425756,265329329,1153649970,76048208,7974155,1169890607,173129714,58300430,28914424,171508665,1385754550
영천동,2019-06-01,20172,51258650,1532897,6652363.487,6538335.653,2144406.159,1958189.682,2289099.024,1363072.669,194350.6095,544867.3491,160955.4872,361200.87,314913.9044,135956.5425,73532.0805,1532.1156,14804.9894,1677.3001,333,253,12823,12235,13156,12488,109295538,333211033,1020685305,83678490,5707264,996822734,154301030,48960779,25715712,144893594,1228162560
영천동,2019-07-01,27477,69350400,2073947,6849736.12,6852247.418,2656771.178,2021146.615,2694654.372,1352033.187,238635.3199,671497.7396,180158.7225,474217.9026,332394.9818,210404.2426,84049.4335,5107.5392,10202.3358,3073.0039,330,253,12873,12276,13203,12529,110312034,250853210,1027648760,93915909,6790569,961289512,151239731,68350735,32640643,147325724,1290749901
영천동,2019-08-01,29281,77823096,2312179,7066290.234,6995098.621,3416892.361,2099347.474,3500583.184,1491161.154,216585.9444,650210.5281,166321.5066,414083.6762,343371.4629,210668.3079,92545.2774,6335.8418,14470.3269,4245.7687,324,250,12882,12286,13206,12536,119596588,250269241,1118376475,124127433,5881610,1128012318,171943222,74676651,33625844,158577379,1331110801
영천동,2019-09-01,24718,55652450,1663711,6837899.309,6788421.278,2020856.77,1843991.34,2030061.455,1247378.458,222787.6848,546038.499,132591.0978,387437.6778,343274.4085,88716.9339,76893.1345,3705.4859,12451.0868,4808.1908,318,251,12912,12334,13230,12585,118300515,475035805,1217051971,119174935,,1184245026,146422093,50788929,33781188,154108504,1145967893
