,Unnamed: 0,date,emd_nm,emd_nm_num,emd_nm2,cluster1,cluster2,cluster3,em_g_interpolated,rolling_window,month1,month2,month3,month4,month5,month6,month7,month8,month9,month10,month11,month12,area_km2,Deri_resd_density,pop_perhouse,house_cnt,sexratio,corona_updown_ratio,corona_infec,vac_1st,vac_2nd,mon,tue,wed,tru,fri,sat,sun,day_cnt,em_cnt,pay_amt,resd_pop_cnt내국인남성제주,resd_pop_cnt내국인여성제주,visit_pop_cnt내국인남성그외,visit_pop_cnt내국인남성제주,visit_pop_cnt내국인여성그외,visit_pop_cnt내국인여성제주,work_pop_cnt내국인남성그외,work_pop_cnt내국인남성제주,work_pop_cnt내국인여성그외,work_pop_cnt내국인여성제주,resd_pop_cnt장기해외제주,visit_pop_cnt장기해외그외,visit_pop_cnt장기해외제주,work_pop_cnt장기해외그외,work_pop_cnt장기해외제주,visit_pop_cnt단기해외,foreign_pop남성,foreign_pop여성,resid_reg_pop남성,resid_reg_pop여성,total_pop남성,total_pop여성,use_amt간식,use_amt농축수산물,use_amt마트/슈퍼마켓,use_amt배달,use_amt식품,use_amt아시아음식,use_amt양식,use_amt주점및주류판매,use_amt패스트푸드,use_amt한식,min_temp,max_temp,mean_hum,mean_prec,resd_pop,visit_pop,work_pop,resd_per_visit,use_amt,resd_pop_cnt내국인제주,visit_pop_cnt내국인그외,visit_pop_cnt내국인제주,work_pop_cnt내국인그외,work_pop_cnt내국인제주,foreign_pop,resid_reg_pop,total_pop,foreign_pop_gender_ratio,total_pop_gender_ratio,resd_pop_cnt_gender_ratio,visit_pop_cnt_gender_ratio,work_pop_cnt_gender_ratio,resd_pop_cnt기타,resd_pop_cnt아메리카,resd_pop_cnt장기_아시아,resd_pop_cnt장기_아프리카,resd_pop_cnt장기_오세아니아,resd_pop_cnt_장기_유럽,resd_pop_cnt_장기_중국,visit_pop_cnt_장기_기타,visit_pop_cnt_장기_아메리카,visit_pop_cnt_장기_아시아,visit_pop_cnt_장기_아프리카,visit_pop_cnt_장기_오세아니아,visit_pop_cnt_장기_유럽,visit_pop_cnt_장기_중국,work_pop_cnt_장기_기타,work_pop_cnt_장기_아메리카,work_pop_cnt_장기_아시아,work_pop_cnt_장기_아프리카,work_pop_cnt_장기_오세아니아,work_pop_cnt_장기_유럽,work_pop_cnt_장기_중국,visit_pop_cnt_단기_기타,visit_pop_cnt_단기_아메리카,visit_pop_cnt_단기_아시아,visit_pop_cnt_단기_중국,개별여행,패키지,친지방문,codiv_trend,em_area_cd,prophet_trend
10,10,2018-11-01,건입동,건입동11,제주특별자치도 제주시 건입동,0,1,0,42954200.0,46039965.0,0,0,0,0,0,0,0,0,0,0,1,0,2.53,1720544.419,2.329179403,4253.0,106.5440547,0.0,0,0,0,4,4,4,5,5,4,4,30,20791.0,1283438.0,2139292.865,2213684.514,799554.9029999999,1704151.9330000002,572419.6133,1339413.837,41555.7832,276106.3294,11007.2774,240828.6521,119064.4871,75134.9344,61802.8058,2886.2752,20611.9849,188237.1284,153,95,4982,4676,5135,4771,63843012,185275506,584890929,25355163,424772605,81646430,33216882,15563311,56708057,699369011,8.0,22.0,63.75337838,0.957017544,4472041.866,4740715.155,592996.3022,0.943326422,2170640906,4352977.379,1371974.5159999998,3043565.77,52563.0606,516934.9815,248,9658,9906,1.6105263159999998,1.076294278,0.966394647,1.309584177,1.261385193,8.4669,1807.6708,84653.6627,0.0,0.0,0.0,32594.6867,2443.0404,4919.3222,69967.44,14.3517,301.0062,3694.3638,55598.2159,0.0,0.0,16717.7783,0.0,0.0,0.0,6780.4818,31813.4463,5331.2595,50407.5091,100684.9135,920287,41735,80445,0.0,29.0,1558015.2925643465
11,11,2018-12-01,건입동,건입동12,제주특별자치도 제주시 건입동,0,1,0,47652200.0,46019480.0,0,0,0,0,0,0,0,0,0,0,0,1,2.53,1824768.916,2.327508855,4235.0,106.26743940000001,0.0,0,0,0,5,4,4,4,4,5,5,31,20161.0,1424551.0,2216011.063,2400654.294,821536.6166,1668808.63,585719.2495,1309502.01,52734.231,291574.3574,15652.9784,229807.2763,130082.1147,75400.2904,65703.5002,8798.5808,14152.3999,177013.8894,152,95,4951,4659,5103,4754,60302965,194185562,653829005,30509148,439232779,85213230,42572940,12634354,66750013,729447786,1.0,23.0,71.77986051,1.0874363329999999,4746747.472,4703684.186000001,612719.8238,1.009155225,2314677782,4616665.357,1407255.866,2978310.64,68387.2094,521381.6337,247,9610,9857,1.6,1.073411864,0.923086289,1.3140129329999999,1.4027060669999998,0.0,2067.0749,88796.2886,0.0,0.0,0.0,39218.7512,1318.7004,3569.1603,89549.3556,19.3527,230.2264,5101.7852,41315.21,263.7128,226.5668,15513.313999999998,0.0,0.0,0.0,6947.3871,21236.7032,5999.4482,30880.5922,118897.1458,799716,73371,37634,0.0,29.0,1557428.420257064
12,12,2019-01-01,건입동,건입동13,제주특별자치도 제주시 건입동,0,1,0,46571200.0,46056750.0,1,0,0,0,0,0,0,0,0,0,0,0,2.53,1850464.72,2.31884058,4209.0,106.20390459999999,0.0,0,0,0,4,5,5,5,4,4,4,31,19741.0,1392203.0,2246405.082,2435270.66,913404.8519,1697154.1519999998,750957.7196,1248846.0159999998,45024.9185,278083.9422,19736.9033,195807.6036,97093.2384,67683.6666,83133.2548,3316.4359,21438.9754,146051.7196,154,100,4896,4610,5050,4710,53241747,199006619,686511252,29274816,452254292,80582864,37093007,14286709,63129117,731974704,2.0,17.0,69.88990626,0.616135881,4778768.98,4907231.381,563408.7789,0.973821817,2347355127,4681675.742,1664362.572,2946000.168,64761.8218,473891.5458,254,9506,9760,1.54,1.072186837,0.922445755,1.305407604,1.4990354680000002,0.0,1999.8619,58193.5282,0.0,0.0,0.0,36899.8483,1480.6661,4214.0687,88449.9643,0.0,531.6565,5458.7293,50681.8365,312.4093,0.0,19636.2756,0.0,0.0,0.0,4806.7264,20240.4225,1948.6977,28664.9234,95197.67599999999,916626,29818,46126,0.0,29.0,1554879.8633080104
13,13,2019-02-01,건입동,건입동14,제주특별자치도 제주시 건입동,0,1,0,46934900.0,46571180.0,0,1,0,0,0,0,0,0,0,0,0,0,2.53,1696012.2480000001,2.314272099,4197.0,106.0348584,0.0,0,0,0,4,4,4,4,4,4,4,28,18910.0,1403269.0,2037849.05,2253061.938,769260.7242,1559305.8730000001,680420.4759,1159346.418,30622.4192,249279.2896,8964.5132,162902.5534,86376.5295,60478.1412,86370.4389,4607.5913,11788.339,182875.7851,149,107,4867,4590,5016,4697,56307738,147343995,565420894,31582163,366201855,78159158,35802886,9140516,60338874,640922248,1.0,18.0,67.52292471,0.9234022559999999,4377287.518,4498057.856000001,468164.7057,0.973150559,1991220327,4290910.988,1449681.2,2718652.291,39586.9324,412181.843,256,9457,9713,1.392523364,1.0679156909999998,0.904479817,1.265685672,1.628594206,0.0,554.4458,56114.3593,0.0,0.0,0.0,29707.7244,2165.634,5151.7004,90943.0673,0.0,1034.0076,4782.9211,42771.2497,349.6891,0.0,10291.373,0.0,0.0,0.0,5754.8682,20327.1958,3529.2361,23291.3707,135727.9825,704981,94809,42665,0.0,29.0,1549701.8744135739
14,14,2019-03-01,건입동,건입동15,제주특별자치도 제주시 건입동,0,1,0,43272850.0,45469070.0,0,0,1,0,0,0,0,0,0,0,0,0,2.53,1751066.126,2.316555344,4192.0,105.9233449,0.0,0,0,0,4,4,4,4,5,5,5,31,18966.0,1293420.0,2101667.361,2328529.937,919845.0117,1634153.882,679989.0315,1387926.5359999998,44519.377,268019.7546,19462.5564,175975.0436,106878.1365,129285.9397,62410.4153,12323.1613,10065.7028,171055.8973,147,108,4864,4592,5011,4700,57137896,154703419,563697978,30265552,376028057,87865455,35068075,12410375,55776848,708394613,4.0,21.0,60.82061901,1.526315789,4537075.435,4984666.714,530365.5957,0.9102063779999999,2081348268,4430197.298,1599834.043,3022080.418,63981.9334,443994.7982,255,9456,9711,1.361111111,1.066170213,0.902572618,1.235059561,1.599176062,17.6433,1907.7986,71751.678,0.0,0.0,0.0,33201.0166,1824.0632,5428.0308,137795.5167,0.0,122.5564,5123.2902,41402.8977,392.0012,0.0,17899.7646,0.0,0.0,0.0,4097.0983,24996.8696,3908.7588,36631.6021,105518.6668,837709,35272,60751,0.0,29.0,1541057.2087515525
15,15,2019-04-01,건입동,건입동16,제주특별자치도 제주시 건입동,0,1,0,41103100.0,43467195.0,0,0,0,1,0,0,0,0,0,0,0,0,2.53,1683195.852,2.315225161,4197.0,105.89643170000001,0.0,0,0,0,5,5,4,4,4,4,4,30,18991.0,1228391.0,1996459.583,2262025.923,785415.7157,1606323.504,583823.6901,1332666.463,34793.087,289341.9871,20832.905,261095.6922,94627.603,81744.1603,66023.1375,5526.6298,8022.6924,223433.4885,152,102,4867,4596,5019,4698,57204274,235573999,577628347,39044764,401304695,77203932,32407821,14381562,52553795,690242792,6.0,23.0,69.11148649,1.241666667,4353113.109,4679430.159,619612.9935,0.9302656440000001,2177545981,4258485.506,1369239.406,2938989.9669999997,55625.992,550437.6793,254,9463,9717,1.490196078,1.068326948,0.882598012,1.247978872,1.149706264,25.0033,3059.3791,65812.5261,0.0,0.0,0.0,25730.6945,1604.9549,3834.2944,101548.3705,60.105,555.5953,4386.3295,35777.6482,294.8571,0.0,10151.8123,0.0,0.0,0.0,3102.6528,45847.3456,7918.9547,43172.7479,126494.4403,908639,75338,68145,0.0,29.0,1531674.749489714
16,16,2019-05-01,건입동,건입동17,제주특별자치도 제주시 건입동,0,1,0,45366000.0,43825390.0,0,0,0,0,1,0,0,0,0,0,0,0,2.53,1717098.6330000001,2.3163314180000003,4176.0,106.28558909999998,0.0,0,0,0,4,4,5,5,5,4,4,31,21797.0,1355574.0,2035690.416,2308569.125,865154.4259,1740046.531,627329.922,1388375.0269999998,44831.1874,289901.0264,23774.6311,288373.6736,110624.4948,99227.6723,64951.560999999994,6596.8261,15602.9761,229049.5947,150,104,4853,4566,5003,4670,58052409,224592992,608248977,34249341,424145900,92548728,39843153,14145735,61720944,709108787,12.0,32.0,60.08609416,1.20713073,4454884.036,5014134.734,669080.3207,0.888465163,2266656966,4344259.541,1492484.3480000002,3128421.558,68605.8185,578274.7,254,9419,9673,1.442307692,1.07130621,0.8817974709999999,1.292451536,1.072349934,0.0,3987.0705,81177.0195,0.0,0.0,0.0,25460.4048,2275.9531,7522.8455,97575.256,6.1607,423.2986,5846.9308,50528.7886,750.1008,0.0,18349.4323,0.0,0.0,0.0,3100.2691,36747.761,6851.7545,43916.9852,141533.094,884364,145535,30678,0.0,29.0,1522291.3572635737
17,17,2019-06-01,건입동,건입동18,제주특별자치도 제주시 건입동,0,1,0,47155800.0,45020025.0,0,0,0,0,0,1,0,0,0,0,0,0,2.53,1662172.2619999999,2.3181600380000003,4174.0,106.3321648,0.0,0,0,0,4,4,4,4,4,5,5,30,23387.0,1408848.0,1993840.994,2211454.828,810252.8567,1714456.19,586530.9194,1364747.615,39651.044,295779.1167,33858.1541,261802.0229,109706.0656,91021.7347,73890.344,741.5777,12049.4527,225132.5987,155,104,4853,4564,5008,4668,49908138,99605766,578320484,35240133,386316144,88396490,38964147,15900237,54348280,695914804,18.0,29.0,77.75225225,1.7271929819999998,4315001.888,4866032.259,643881.3681,0.88675982,2042914623,4205295.822,1396783.7759999998,3079203.805,73509.1981,557581.1396,259,9417,9676,1.490384615,1.072836332,0.90159698,1.293874248,1.13451248,0.0,3276.4792,80138.4969,0.0,0.0,0.0,26291.0895,2533.4889,7769.1085,98424.3049,43.0084,591.4178,3363.5449,52187.2053,1020.6149,0.0,8281.0365,0.0,0.0,1350.9775,2138.4015,23415.6848,2963.4926,45003.8976,153749.5237,914476,47857,75809,0.0,29.0,1512768.6101078577
18,18,2019-07-01,건입동,건입동19,제주특별자치도 제주시 건입동,0,1,0,54400500.0,49090450.0,0,0,0,0,0,0,1,0,0,0,0,0,2.53,1759890.451,2.323479933,4161.0,106.4516129,0.0,0,0,0,5,5,5,4,4,4,4,31,26082.0,1625503.0,2106187.457,2346335.383,982433.9424,1746860.326,727769.3494,1399707.565,47194.8681,320341.6888,26340.6876,251145.271,119808.8359,96050.9826,82346.5885,10320.8952,17123.7295,234677.9798,157,103,4851,4557,5008,4660,52790871,187736886,606808919,43668905,423741720,75169250,40994048,15334830,63527223,729831149,20.0,33.0,81.12031386,2.959252971,4572331.676,5269846.734,672467.1402,0.867640352,2239603801,4452522.84,1710203.292,3146567.8910000003,73535.5557,571486.9598,260,9408,9668,1.524271845,1.074678112,0.897649787,1.2828784420000001,1.324523081,83.6239,3803.9929,76854.7058,0.0,0.0,0.0,39066.5133,3362.6785,7362.9172,104541.7749,18.1407,798.9071,7501.887,54811.2657,935.1367,578.2259,21108.3451,0.0,0.0,1719.2691,3103.6479,28945.652000000002,3029.0899,35046.7457,167656.4922,924637,32648,76775,0.0,29.0,1502407.3453775363
19,19,2019-08-01,건입동,건입동20,제주특별자치도 제주시 건입동,0,1,0,50759250.0,50591610.0,0,0,0,0,0,0,0,1,0,0,0,0,2.53,1817234.134,2.32009627,4155.0,106.0632689,0.0,0,0,0,4,4,4,5,5,5,4,31,26561.0,1516091.0,2220010.154,2377592.206,1018969.5009999999,1810828.9540000001,786222.6415,1460591.284,63039.0746,339822.0125,28826.7984,225300.0749,125029.5572,121834.3093,82803.9135,11164.5191,19070.2606,259322.6909,158,102,4828,4552,4986,4654,56780638,222587174,611263838,45151925,479514139,91188284,48175931,24275350,61412308,731255515,22.0,34.0,78.94180471,3.846349745,4722631.916999999,5540573.294,687222.7401,0.8523724290000001,2371605102,4597602.36,1805192.1430000002,3271420.238,91865.873,565122.0874,260,9380,9640,1.549019608,1.071336485,0.933722002,1.2594716559999999,1.585275425,394.5383,3414.6194,82898.1421,0.0,0.0,0.0,38322.2574,4333.4677,6095.974,136913.2327,132.1419,488.4733,7185.4473,49489.4859,100.9466,10.6828,22553.3453,0.0,0.0,0.0,7569.805,27345.6452,3399.7037,45470.7495,183106.5925,1109760,48440,16986,0.0,29.0,1490057.2349227048
20,20,2019-09-01,건입동,건입동21,제주특별자치도 제주시 건입동,0,1,0,44868393.75,48770812.5,0,0,0,0,0,0,0,0,1,0,0,0,2.53,1745881.0569999998,2.25,4165.0,105.66,0.0,0,0,0,5,4,4,4,4,4,5,30,24806.0,1419870.0,2140072.1659999997,2277006.909,754290.2535,1619468.799,560691.5424,1342282.273,52734.5513,311273.4775,24307.4001,192218.0016,118211.2526,114348.3086,83241.6913,3171.5432,17669.2583,198286.6347,161,102,4819,4561,4980,4663,54083262,235612285,589488230,40246320,485590996,70044912,45214244,20908944,59721381,642450565,18.0,30.0,81.16328829,8.31622807,4535290.328,4672609.5030000005,601374.2320000001,0.970611887,2243361139,4417079.075,1314981.7959999999,2961751.0719999997,77041.9514,503491.4791,263,9380,9643,1.5784313730000001,1.067981986,0.939861955,1.24739449,1.681133142,126.85700000000001,3433.9187,81421.3295,0.0,0.0,0.0,33229.1474,3605.2198,8589.8739,123721.41,33.6327,586.1476,7476.5037,53577.2122,136.0471,0.0,15166.3583,0.0,0.0,0.0,5538.3961,27735.1219,4463.4599,31865.2444,134222.8085,834467,57366,68554,0.0,29.0,1475684.7414640388
21,21,2019-10-01,건입동,건입동22,제주특별자치도 제주시 건입동,0,1,0,40734600.0,45346258.13,0,0,0,0,0,0,0,0,0,1,0,0,2.53,1753436.959,2.3125,4160.0,105.1062897,0.0,0,0,0,4,5,5,5,4,4,4,31,22040.0,1216507.0,2105294.106,2330901.4,848884.5749,1734214.052,602060.8226,1390379.621,52770.1531,308111.8141,18508.5861,257135.9148,113416.4068,113627.5854,70308.3522,5392.1238,15266.3545,226610.7372,159,102,4796,4563,4955,4665,48585711,193782313,557225286,48674808,437335914,86216010,35197497,17258910,60126246,710050107,12.0,27.0,70.66695728,1.685483871,4549611.913,4986085.745,657184.9464,0.912461627,2194452802,4436195.506,1450945.398,3124593.673,71278.7392,565247.7289,261,9359,9620,1.558823529,1.062165059,0.90321028,1.296449605,1.3092297,262.8598,4792.2321,71449.7625,0.0,0.0,3874.0029999999997,33037.5494,3738.0019,7076.9716,110240.6487,28.3393,940.0632,2686.9487,59224.9642,149.1028,0.0,13437.8781,0.0,0.0,2013.8045,5057.6929,28418.9755,6599.4368,37449.3515,154142.9734,1044280,89087,121053,0.0,29.0,1459111.0707957689
22,22,2019-11-01,건입동,건입동23,제주특별자치도 제주시 건입동,0,1,0,40990100.0,42666023.75,0,0,0,0,0,0,0,0,0,0,1,0,2.53,1651488.775,2.305675806,4158.0,104.7598157,0.0,0,0,0,4,4,4,4,5,5,4,30,20387.0,1224609.0,2031697.614,2146568.986,878381.3163,1738090.654,626446.5553,1410978.9130000002,53801.5298,311023.7194,23954.7816,243231.4905,118937.5998,119483.3581,85700.69,12953.4881,16621.2101,153858.6196,155,97,4776,4559,4931,4656,55168298,191384895,558196759,47513328,418389581,76764870,36340026,19297941,67439670,676963903,7.0,24.0,65.97184685,0.916666667,4297204.2,5012940.106000001,661586.2195,0.85722233,2147459271,4178266.6,1504827.872,3149069.567,77756.3114,554255.2099,252,9335,9587,1.597938144,1.059063574,0.9464860559999999,1.2842049979999999,1.365434108,0.0,7301.246999999999,75732.462,0.0,0.0,2842.2145,33061.6763,4497.2963,5806.6152,133654.2032,0.0,642.34,2778.4121,57805.1813,201.097,0.0,19848.174,0.0,0.0,1545.336,7980.0912,18488.9682,5015.8717,28871.1383,101482.6414,1027256,74030,89593,0.0,30.0,1442213.9066641543
23,23,2019-12-01,건입동,건입동24,제주특별자치도 제주시 건입동,0,1,0,43076900.0,42161549.38,0,0,0,0,0,0,0,0,0,0,0,1,2.53,1702268.7769999998,2.2990631759999998,4163.0,105.22371609999999,0.0,0,0,0,5,5,4,4,4,4,5,31,19300.0,1287491.0,2101392.432,2205347.574,1006254.27,1775488.649,695468.8436,1411522.844,59464.5816,297538.2081,17451.1679,207410.0592,125221.6888,164172.1825,100690.6763,4467.9346,23671.6147,163726.8197,163,97,4774,4537,4937,4634,65635430,281847916,562730619,53009739,437834934,82655996,38987551,17496610,56975637,717440169,3.0,19.0,64.3722755,0.7635823429999999,4431961.695,5317324.285,610003.5661,0.8334947159999999,2314614601,4306740.006,1701723.114,3187011.4930000002,76915.7495,504948.2673,260,9311,9571,1.6804123709999998,1.065386275,0.9528622409999999,1.320243898,1.5876582830000001,0.0,7144.3035,86352.364,0.0,0.0,0.0,31725.0213,4162.0014,5273.2414,187578.6086,0.0,194.5997,5344.8774,62309.5303,1723.5728,0.0,20279.1849,0.0,0.0,1476.6860000000001,4660.1056,18409.1018,2841.2228,31114.2695,111362.2256,1111007,8948,45471,0.0,30.0,1425269.3550344005
24,24,2020-01-01,건입동,건입동25,제주특별자치도 제주시 건입동,0,1,0,45356150.0,43337010.0,1,0,0,0,0,0,0,0,0,0,0,0,2.53,1687835.208,2.3,4137.0,104.7,0.0,0,0,0,4,4,5,5,5,4,4,31,20359.0,1355578.0,2092576.0690000001,2177647.006,1062718.003,1858313.8769999999,865309.9966,1470906.082,76645.8522,308573.6034,41698.8555,170238.8332,106578.8609,94385.5997,76174.4298,9586.3329,23706.7746,159082.9676,164,102,4721,4509,4885,4611,53823666,220446021,556983291,50218318,457854489,77570337,43864162,17575620,56878311,658099920,4.0,21.0,66.63396555,1.905732484,4376801.936000001,5586890.956,630450.2518,0.7834056490000001,2193314135,4270223.075,1928028.0,3329219.959,118344.7077,478812.4366,266,9230,9496,1.607843137,1.059423119,0.960934469,1.250326075,1.817607137,0.0,7668.858,73693.9774,0.0,0.0,0.0,25216.0255,5103.6357,7537.3794,110355.8406,0.0,664.1263,2209.0747,44689.9728,2176.2972,0.0,25312.8688,0.0,0.0,2109.3935,3694.548,18390.8013,2019.9781,15441.7,123230.4882,1028221,21879,105958,0.0,30.0,1407620.1402299188
25,25,2020-02-01,건입동,건입동26,제주특별자치도 제주시 건입동,0,1,0,40314100.0,42446875.0,0,1,0,0,0,0,0,0,0,0,0,0,2.53,1569163.82,2.3,4125.0,104.46,3.3,2,0,0,4,4,4,4,4,5,4,29,18554.0,1204862.0,1972550.56,1997433.904,702848.7319,1551875.331,462430.2974,1134819.322,78349.5916,260775.5802,54589.2561,159310.485,88328.30300000001,83061.8051,67824.9677,4905.609,17012.0872,35544.7016,169,104,4705,4504,4874,4608,43793400,132180942,524787575,64891650,408957174,50075190,36827985,21478050,45944914,599274920,1.0,21.0,66.54123952,1.2441016329999999,4058312.767,4038405.1569999997,574942.6091,1.004929572,1928211800,3969984.4639999997,1165279.029,2686694.653,132938.8477,420086.0652,273,9209,9482,1.625,1.0577256940000002,0.9875423440000001,1.411629113,1.585439842,0.0,4752.6423,59360.4151,0.0,0.0,4108.3111,20106.9345,3685.7611,4678.1017,103361.0269,0.0,624.6925,1656.1791,36881.0115,142.8882,0.0,15656.538,0.0,0.0,1525.92,4592.35,4182.9715,940.9434,15684.2701,14736.5166,581380,2274,70514,0.525,30.0,1389836.6234592223
26,26,2020-03-01,건입동,건입동27,제주특별자치도 제주시 건입동,0,1,0,40335450.0,41607330.0,0,0,1,0,0,0,0,0,0,0,0,0,2.53,1954452.419,2.29,4123.5,104.35,6.096059113,7,0,0,5,5,4,4,4,4,5,31,19812.0,1205108.0,2431671.074,2513093.545,617496.2265,1519649.448,398915.0861,1184030.26,78448.8112,300764.1354,31155.4914,147546.5127,90913.8667,87601.0911,76149.9181,6459.464,13299.7028,5275.3271,161,102,4694,4508,4855,4610,53273320,153558250,600174570,73549065,435136300,60958000,33710900,20045500,53296700,618372175,4.0,24.0,63.21054926,1.278013582,5035678.4860000005,3889117.357,577674.1175,1.294812685,2102074780,4944764.619,1016411.313,2703679.708,109604.3026,448310.6481,263,9202,9465,1.5784313730000001,1.053145336,0.9676007,1.3501070519999998,2.1220408159999997,0.0,11144.6214,56195.2167,0.0,0.0,4578.0454,18995.9832,7342.191,4556.4659,106632.9399,0.0,111.76700000000001,2839.8086,42267.8368,32.9742,0.0,11510.3349,0.0,0.0,0.0,8215.8577,1673.8514,386.6898,1156.942,2057.8439,468096,1135,56747,0.7708333340000001,30.0,1372040.7248034836
27,27,2020-04-01,건입동,건입동28,제주특별자치도 제주시 건입동,0,1,0,36668950.0,39366650.0,0,0,0,1,0,0,0,0,0,0,0,0,2.53,1857240.043,2.29,4122.0,104.23,1.388888889,4,0,0,4,4,5,5,4,4,4,30,18703.0,1095412.0,2281482.4869999997,2417334.8230000003,537361.8628,1522777.573,313470.9912,1166435.5729999999,68821.6299,281834.8448,31181.8705,148448.3528,94512.8619,80929.1448,61120.2565,1758.3559,6199.7693,5146.6943,153,97,4680,4490,4833,4587,54124353,177276662,528841549,69668681,427777662,79976336,30566549,14571282,50344267,622638921,6.0,26.0,58.09234234,1.190789474,4793330.172,3687242.0960000004,538244.8232,1.299977069,2055786262,4698817.31,850832.854,2689213.146,100003.5004,430283.1976,250,9170,9420,1.5773195880000002,1.053629823,0.943800778,1.39207399,1.9521017580000002,0.0,10183.976,62190.3221,0.0,0.0,4421.4673,17717.0965,5110.9591,2618.1632,93494.127,0.0,277.2466,2460.055,38088.8504,0.0,0.0,5833.1142,0.0,0.0,0.0,2125.011,1306.1383,465.8666,1179.0493,2195.6401,533225,2474,67017,1.0,30.0,1353948.1948044328
28,28,2020-05-01,건입동,건입동29,제주특별자치도 제주시 건입동,0,1,0,40943550.0,39476605.0,0,0,0,0,1,0,0,0,0,0,0,0,2.53,1849862.532,2.27,4146.0,104.28,0.256410256,2,0,0,4,4,4,4,5,5,5,31,21611.0,1222972.0,2295134.22,2385017.985,715150.9765,1660160.2959999999,510159.7722,1336143.5159999998,76954.8076,287237.6481,39665.4351,166392.2872,79335.7369,88705.2787,67274.8805,5617.4692,7501.588000000001,714.0263,149,96,4678,4486,4827,4582,60926620,270557326,578131809,69016019,434213820,88302844,46615766,18427682,59362207,774261326,13.0,27.0,72.16216216,1.612903226,4759487.942,4378308.746,583369.2352,1.0870608309999998,2399815419,4680152.205,1225310.749,2996303.812,116620.2427,453629.9353,245,9164,9409,1.5520833330000001,1.0534701000000002,0.9623131709999999,1.286522798,1.767429299,0.0,9091.7348,47842.4677,0.0,0.0,2585.1911,19816.3433,6212.1886,5943.7058,95711.8943,17.1539,145.0133,4584.1866,43366.0167,0.0,0.0,4768.5407,0.0,0.0,0.0,8350.5165,189.3922,120.6822,302.4008,101.5511,750271,1887,55751,0.375,30.0,1335855.6658515602
29,29,2020-06-01,건입동,건입동30,제주특별자치도 제주시 건입동,0,1,0,40283450.0,39763780.0,0,0,0,0,0,1,0,0,0,0,0,0,2.53,1750669.5669999998,2.26,4154.0,104.24,0.8472222220000001,4,0,0,5,5,4,4,4,4,4,30,20591.0,1203386.0,2203659.121,2225534.883,771273.7006,1622798.757,574615.6589,1479147.899,55426.3872,278698.7885,35630.4321,166221.4004,84502.4349,118841.9342,71463.8702,12291.0456,9467.4467,979.6173,149,97,4670,4480,4819,4577,52041830,179346596,602961254,67657773,392841164,87660032,40666316,13002752,55100058,724225868,17.0,30.0,81.75112613,4.193859649,4513696.438999999,4639121.437,557735.5005,0.9729636309999999,2215503643,4429194.004,1345889.36,3101946.6560000004,91056.8193,444920.1889,246,9150,9396,1.536082474,1.0528730609999999,0.99017056,1.165700135,1.6552991940000001,523.1292,7545.8601,52841.8403,0.0,0.0,0.0,23591.6053,6285.0372,5657.7533,126169.4974,0.0,124.8917,3493.0516,48575.5732,0.0,0.0,15712.5303,0.0,0.0,2628.3158,3417.6462,364.4253,334.3853,142.8886,137.9181,846253,6118,87691,0.125,32.0,1317763.1360581706
30,30,2020-07-01,건입동,건입동31,제주특별자치도 제주시 건입동,0,1,0,48361500.52,43285240.21,0,0,0,0,0,0,1,0,0,0,0,0,2.53,1798029.2719999999,2.26,4147.0,104.07,1.092588355,7,0,0,4,4,5,5,5,4,4,31,25261.0,1383433.0,2259696.883,2289317.174,911453.2540000001,1700464.1709999999,670262.7738,1453185.5769999998,70708.3901,315122.7856,35825.6028,274154.1893,109448.095,136276.4014,60250.0765,6691.0563,10938.2485,1655.8007,147,97,4659,4477,4806,4574,56658043,161107357,598674111,86784252,405382107,72345290,42719897,17736105,55969081,716798022,20.0,33.0,84.83870968,4.73811545,4658462.152,4933548.054,713440.2726,0.944241771,2214174265,4549014.057,1581716.0280000002,3153649.748,106533.9929,589276.9749,244,9136,9380,1.515463918,1.050721469,0.987061517,1.2300357690000001,1.2446978340000001,0.0,7898.8418,70514.0255,0.0,0.0,2637.9869,28397.2408,6278.0957,8529.2874,109045.9754,136.1491,535.5723,5258.432,66742.966,0.0,0.0,15540.6755,0.0,0.0,0.0,2088.6293,503.0408,743.2034,214.08700000000002,195.4695,968395,6825,109765,0.125,30.0,1299688.4396320418
